Product Name,link,ean_value,Price,loja,brand,ListPrice,Departament,Category,SubCategory
Porta-frios Ou,,7897386714736,34.9,Condor,MARTIPLAST,,CASA & UTILIDADES,COMPLEMENTO P/MESA,CM-PORTA FRIOS
Sabao Liquido Girando Sol,,7896404607395,22.9,Condor,GIRANDO SOL,,LIMPEZA,LIMPEZA DE ROUPA,"SABAO LIQ.MED.PERFOR,2.1L A 3L"
Salgadinho Elma Chips,,7892840816339,10.75,Condor,FANDANGOS,,SECA LEVE,SALGADINHOS,SALGADO EXTRUSADO QUEIJO
Salgadinho Doritos Elma Chips,,7892840815912,8.69,Condor,DORITOS,,SECA LEVE,SALGADINHOS,TORTILHA SACHE SABORES ATE 99G
Salgadinho Doritos Elma Chips,,7892840815936,8.69,Condor,DORITOS,,SECA LEVE,SALGADINHOS,TORTILHA SACHE SABORES ATE 99G
Sabonete Dove,,7891150075382,5.69,Condor,DOVE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE CORPORAL,SABONETE ANTI-BACTERIANO
Flor Azaleia,,7896553642414,12.9,Condor,TIMLOG,,JARDINS,PLANTAS & FLORES,FLORES NATURAIS
Gancho Fixtil,,7896526661947,25.99,Condor,FIXTIL,,BRINQUEDOS & LAZER,CAMPING,OUTROS ACESSORIOS P/CAMPING
Iogurte Frimesa,,7896275982072,2.79,Condor,FRIMESA,,LATICINIOS,IOGURTES,IOG.POLPA INDIVIDUAL
Bifinho Doogs,,7899599603425,3.19,Condor,DOOGS,,ANIMAIS,CAES-ALIMENTOS,CAO-PETISCOS
Saco para Lixo EsfreBom Bettanin,,7896001005068,21.9,Condor,ESFREBOM,,CASA & UTILIDADES,LAVANDERIA SACOS P/LIXO ROLO,LAV-SACO BIO DEGRADAVEL
Cafe Pilao,,7896089013887,22.78,Condor,PILAO,,SECA PESADA,CAFES,CAFE A VACUO 500G
Suporte Mao Francesa DiCarlo,,7898590293796,9.9,Condor,DICARLO,,FERRAGENS & FERRAMENTAS,ORGANIZACAO,PRATELEIRAS/ESTANTE/GAVETEIROS
Pimenta-do-reino BR Spices,,7898946900576,23.65,Condor,BR SPICES,,SECA SALGADA,TEMPEROS NATURAIS C/MOEDORES,PIMENTA
Antisseptico Bucal Listerine,,7891010880859,29.69,Condor,LISTERINE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE BUCAL,ENXAGUATORIO REGULAR
Creme Dental Closeup,,7891150084810,6.99,Condor,CLOSE UP,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE BUCAL,CREME DENTAL FAMILIAR
Cerveja Colorado,,7898605254132,6.49,Condor,COLORADO,,BEBIDAS FRIAS,CERVEJAS,ESPECIAL CLARA
Saponaceo em Po Radium,,7891022852707,7.9,Condor,RADIUM,,LIMPEZA,COZINHA,SAPONACEO PO
Bifinho Keldog,,7896273808893,59.9,Condor,KELCAT,,ANIMAIS,CAES-ALIMENTOS,CAO-PETISCOS MAIS 350G
Sabao em Po Girando Sol,,7896404607678,7.99,Condor,GIRANDO SOL,,LIMPEZA,LIMPEZA DE ROUPA,SABAO PO ATE 1KG BAIXA PERFOR.
Batata Ruffles,,7892840818364,25.39,Condor,RUFFLES,,SECA LEVE,SALGADINHOS,BATATA CHIPS
Conjunto Assadeiras Mr. Cook,,7898656028492,52.9,Condor,MR COOK,,CASA & UTILIDADES,COZINHAR E ASSAR,CAS-FORMAS/ASSADEIRAS A.ADEREN
Conjunto de Copos Nadir,,7891155054139,27.9,Condor,NADIR,,CASA & UTILIDADES,COPOS E JOGO DE COPOS,C.JG-JOGOS DE COPOS
Escova para Cabelo Marco Boni,,7896025531390,30.05,Condor,MARCO BONI,,PERFUMARIA/HIGIENE E BELEZA,TOUCADOR,ESCOVA
Kit para Cabelo Marco Boni,,7896025525436,20.58,Condor,MARCO BONI,,PERFUMARIA/HIGIENE E BELEZA,TOUCADOR,ESCOVA
Ventilador Britania Super Turbo 4000,,7899963904745,199.0,Condor,BRITANIA,,ELETROPORTATEIS,VENTILACAO/EXAUSTAO,VENTILADOR COMUM
Licor Irlandes Baileys,,5011013100194,75.9,Condor,BAILEYS,,BEBIDAS QUENTES,DESTILADOS,LICOR IMPORTADO
Garrafa Aladdin,,7891108030289,43.9,Condor,ALADDIN,,CASA & UTILIDADES,UTENSILIOS TERMICOS,G.TERMICA ROLHA 500ML
Garrafa Aladdin,,7891108033020,49.9,Condor,ALADDIN,,CASA & UTILIDADES,UTENSILIOS TERMICOS,G.TERMICA ROLHA 500ML
Garrafa Termica Aladdin,,7891108012230,119.0,Condor,ALADDIN,,CASA & UTILIDADES,UTENSILIOS TERMICOS,G.TERMICA PRESSAO 1L
Garrafa Termica Aladdin,,7891108020556,48.9,Condor,ALADDIN,,CASA & UTILIDADES,UTENSILIOS TERMICOS,G.TERMICA ROLHA 1L
Garrafa Termica Aladdin,,7891108020631,47.9,Condor,ALADDIN,,CASA & UTILIDADES,UTENSILIOS TERMICOS,G.TERMICA ROLHA 1L
Garrafa Termica Aladdin,,7891108020624,47.9,Condor,ALADDIN,,CASA & UTILIDADES,UTENSILIOS TERMICOS,G.TERMICA ROLHA 1L
Agua Micelar LOreal,,7899706180344,38.75,Condor,LOREAL,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE CORPORAL,FACIAL AGUA MICELAR
Pao de Forma Caseirinho,,7896844300580,6.07,Condor,CASEIRINHO,,PAES E BOLOS INDUSTRIALIZADOS,PAES BRANCO,PAES DE FORMA
Tomate-cereja Organico Easy,,7896585196190,11.39,Condor,EASY,,FRUTAS & HORTALICAS,VERDURAS & LEGUMES ORGANICOS,TOMATE
Batata McCain,,7896105800927,15.89,Condor,MCCAIN,,CONGELADOS,BATATA,BATATA ESPECIAL
Boneco Agarradinho Lider,,7898125112653,29.9,Condor,LIDER BRINQUEDOS,,BRINQUEDOS & LAZER,LICENCIADOS,PERSONAGNES E SEUS AMBIENTES
SALGADINHOS GIARE KG,,50920,49.9,Condor,GIARE,,ROTISSERIA,SALGADINHOS/SANDUICHES/TORTAS,FRITOS
Leite Condensado Gloria,,7896183210106,5.59,Condor,GLORIA,,SECA DOCE,LEITES CULINARIOS,LEITE CONDENSADO TP
Creme de Leite Gloria,,7896183210120,2.99,Condor,GLORIA,,SECA DOCE,LEITES CULINARIOS,CREME DE LEITE TP
Colher Brinox,,7896502896257,3.39,Condor,BRINOX,,CASA & UTILIDADES,TALHERES DE MESA,TLM-COLHER DE MESA E SOBREMESA
Sabonete Protex,,7891024034941,4.19,Condor,PROTEX,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE CORPORAL,SABONETE ANTI-BACTERIANO
Cola Instantanea Tek Bond,,7898904869853,13.79,Condor,TEK BOND,,FERRAGENS & FERRAMENTAS,PINTURAS & REPAROS,COLAS INSTANTANEAS
Tira-manchas Vanish,,7891035001390,42.9,Condor,VANISH,,LIMPEZA,LIMPEZA DE ROUPA,TIRA MANCHAS PO REFIL
Abacaxi Cavalli,,7896118901130,8.29,Condor,CAVALLI,,FRUTAS & HORTALICAS,FRUTAS CITRICAS,ABACAXI
Abacaxi Cavalli,,7898695730004,8.29,Condor,CAVALLI,,FRUTAS & HORTALICAS,FRUTAS CITRICAS,ABACAXI
Limpador Perfumado Coala,,7897744502449,13.9,Condor,COALA,,LIMPEZA,CASA,LIMPADOR CONCENTRADO
Difusor Coala,,7897744503002,22.9,Condor,COALA,,LIMPEZA,BANHEIRO,PURIFICADOR DIFUSOR
Assadeira Marinex,,7891155072690,37.99,Condor,MARINEX,,CASA & UTILIDADES,LOUCAS TRAVESSAS,LOU-TRAVESSAS DE VIDRO S/TAMPA
Fralda Adulto Bigfral,,7896012880173,32.49,Condor,BIGFRAL,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE INTIMA,FRALDA P/INCONTINENCIA
Bebida Mista Skol Beats,,7891991300841,7.49,Condor,SKOL BEATS,,BEBIDAS QUENTES,DESTILADOS,DRINKS PRONTOS
Bebida Mista Skol Beats,,7891991300865,7.49,Condor,SKOL BEATS,,BEBIDAS QUENTES,DESTILADOS,DRINKS PRONTOS
Talco Aerossol Rexona,,7791293040431,17.9,Condor,REXONA,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE CORPORAL,TALCO P/PES ANTISSEPTICO
Limpador Multiuso Veja,,7891035000973,8.51,Condor,VEJA,,LIMPEZA,CASA,LIMPADOR MULTI USO
LOMBO SUINO FRIGONOVAK DEF.KG,,86615,46.45,Condor,FRIGONOVAK,,FIAMBRERIA,SALGADOS & DEFUMADOS,LOMBO SUINO DEFUM.
Saco para Lixo Condor,,31992893,13.19,Condor,CONDOR,,CASA & UTILIDADES,LAVANDERIA SACOS P/LIXO ALMOF.,LAV-SACO COMUM
Colher Tramontina,,7891112281929,2.55,Condor,TRAMONTINA,,CASA & UTILIDADES,TALHERES DE MESA,TLM-COLHER DE MESA E SOBREMESA
Racao Kitekat,,7896029065075,19.9,Condor,KITEKAT,,ANIMAIS,GATOS-ALIMENTOS,GATO-AL.ATE 1KG AD.INTERM.
Banheira Inflavel Mor,,7896020617785,73.9,Condor,MOR,,BRINQUEDOS & LAZER,PRAIA & NAUTICA,BOIAS INFLAVEIS
Cadeado Papaiz,,7891194279111,36.9,Condor,PAPAIZ,,FERRAGENS & FERRAMENTAS,SEGURANCA & PROTECAO,CADEADOS
Sal Diana,,7896027950441,4.59,Condor,DIANA,,SECA SALGADA,TEMPEROS-SAIS,SAL ESPECIAL
Farinha de Arroz Urbano,,7896038351053,10.69,Condor,URBANO,,SAUDAVEIS,SEM GLUTEN,FARINHA ESPECIAL
Suculenta,,7890291463553,28.39,Condor,TIMLOG,,JARDINS,PLANTAS & FLORES,FLORES NATURAIS
Creme Dental Sorriso,,7509546667638,4.39,Condor,SORRISO,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE BUCAL,CREME DENTAL FAMILIAR
Prato Alleanza,,7908199428427,30.99,Condor,ALLEANZA,,CASA & UTILIDADES,LOUCAS PRATOS RASOS,LOU-PRATOS RASO CERAMICA
Prato Alleanza,,7908199408740,30.99,Condor,ALLEANZA,,CASA & UTILIDADES,LOUCAS PRATOS RASOS,LOU-PRATOS RASO CERAMICA
Prato Alleanza,,7908199413027,27.19,Condor,ALLEANZA,,CASA & UTILIDADES,LOUCAS PRATOS FUNDOS,LOU-PRATOS FUNDO CERAMICA
Prato Alleanza,,7908199408764,23.9,Condor,ALLEANZA,,CASA & UTILIDADES,LOUCAS PRATOS SOBREMESA,LOU-PRATOS SOBREMESA CERAMICA
Espuma Rodabrill,,7898275010953,17.9,Condor,RODABRILL,,FERRAGENS & FERRAMENTAS,LIMPEZA DE AUTO/LAVAR,ESPONJA P/AUTO
Lampada Taschibra,,7897079070330,19.9,Condor,TASCHIBRA,,FERRAGENS & FERRAMENTAS,ILUMINACAO,LAMPADAS LED ALTA POTENCIA
Mostardeira Plasvale,,7891115015361,3.05,Condor,PLASVALE,,CASA & UTILIDADES,COMPLEMENTO P/MESA,CM-MOSTARDEIRAS E FARINHEIRAS
Jarra Plasvale,,7891115032405,18.9,Condor,PLASVALE,,CASA & UTILIDADES,"JARRAS,GARRAFAS E CONJUNTOS",J.GF-JARRAS ACRILICA/PLASTICAS
Bebida Energetica Baly,,7898080663733,4.99,Condor,BALY,,BEBIDAS FRIAS,ENERGETICOS,LATAO
Balao Alegria & Festa,,7899739183312,9.9,Condor,ALEGRIA&FESTA,,CASA & UTILIDADES,ARTIGOS P/FESTA,FES-BALAO PLASTICO/METALIZADO
Balao Alegria & Festa,,7899739183336,9.9,Condor,ALEGRIA&FESTA,,CASA & UTILIDADES,ARTIGOS P/FESTA,FES-BALAO PLASTICO/METALIZADO
Balao Alegria & Festa,,7899739183350,9.9,Condor,ALEGRIA&FESTA,,CASA & UTILIDADES,ARTIGOS P/FESTA,FES-BALAO PLASTICO/METALIZADO
Coentro Aroma & Sabor,,7898959807039,5.89,Condor,AROMA E SABOR,,FRUTAS & HORTALICAS,FOLHAGENS EMBALADAS,COENTRO
Bala Oliveira,,7896202891903,7.25,Condor,OLIVEIRA,,SECA LEVE,BOMBONIERE,BALA MASTIGAVEL
Conjunto para Churrasco Catuai,,7899701855520,51.9,Condor,CATUAI,,CASA & UTILIDADES,UTENSILIOS P/COZINHA,UTC-DIVERSOS DO GRUPO
CREME DE MILHO C/CNE SECA KG,,81627,37.45,Condor,ROTISSERIA,,ROTISSERIA,SOPAS DIVERSAS,SOPAS
FRALDINHA BOVINA FRIBOI 1953 RESF.KG,,82419,68.89,Condor,FRIBOI 1953,,ACOUGUE,TRASEIRO BOVINO,BOVINO S/OSSO P/CHURRASCO PREM
Palito de Dente Fiat Lux,,7896007972104,3.59,Condor,FIAT LUX,,CASA & UTILIDADES,ARTIGOS DESCARTAVEIS,DESC-PALITOS
Creme Dental Colgate,,7509546654034,10.49,Condor,COLGATE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE BUCAL,CREME DENTAL MULTIBENEFICIOS
Refrigerante Pepsi-Cola,,7892840800604,9.49,Condor,PEPSI,,BEBIDAS FRIAS,REFRIGERANTES,"REFRIG.PET 3,300 LITROS COLA"
Formula Infantil Nanlac,,7891000342770,86.9,Condor,NANLAC,,SAUDAVEIS,LEITE EM PO,FORMULA INFANTIL BASICA
Bebida Vegetal A Tal da Castanha,,7898955705162,22.99,Condor,3 CORACOES,,SAUDAVEIS,BEBIDA VEGETAIS,BEB.CASTANHA
Bebida Vegetal A Tal da Castanha,,7898955705049,22.99,Condor,3 CORACOES,,SAUDAVEIS,BEBIDA VEGETAIS,BEB.CASTANHA
Bebida de Soja Ades,,7894900086003,8.55,Condor,ADES,,SAUDAVEIS,BEBIDA VEGETAIS,BEB.SOJA ORIGINAL
PALETA SUINA C/O C/P RESF.KG ENTREP.,,91220,13.98,Condor,CONDOR,,ACOUGUE,ENTREPOSTO SUINO,SUINO INATURA TRADICIONAL RESF
Desodorante Aerossol Dove,,7891150081239,27.49,Condor,DOVE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE CORPORAL,DESOD.FEM.AEROSOL PROMOCIONAL
Panettone Bauducco,,7891962064857,21.99,Condor,BAUDUCCO,,PAES E BOLOS INDUSTRIALIZADOS,PANETTONES,PANETTONES ESPECIAIS
Caderno Universitario Jandaia,,7894494687525,9.79,Condor,JANDAIA,,PAPELARIA/VIAGEM/LIVROS,CADERNOS,CADERNO UNIV.INTERMED.MAIS 10M
Aparelho de Barbear + Cargas Mach3 Gillette,,7500435173001,47.9,Condor,GILLETTE,,PERFUMARIA/HIGIENE E BELEZA,BARBA E DEPILACAO,APARELHO C/REFIL
Aparelho de Barbear + Cargas Mach3 Gillette,,7500435147958,47.9,Condor,GILLETTE,,PERFUMARIA/HIGIENE E BELEZA,BARBA E DEPILACAO,APARELHO C/REFIL
Vinho Chileno Diablo Reserva,,7804320750552,76.9,Condor,DIABLO,,BEBIDAS QUENTES,VINHOS,TINTO CHILENO GRAN RESERVA
Capsula Starbucks,,7613036942560,23.05,Condor,STARBUCKS,,SECA PESADA,CAFES,SISTEMAS
Capsula Espresso Lor,,8711000471296,27.95,Condor,L'OR,,SECA PESADA,CAFES,SISTEMAS COMPATIVEIS
CHULETA BOVINA C/O P/FRIGIDEIRA KG,,85861,42.29,Condor,ENTREPOSTO,,ACOUGUE,ENTREPOSTO TRASEIRO BOVINO,BOVINO C/OSSO ESPECIAL
Biscoito Vitao,,7896063285552,6.99,Condor,VITAO,,SAUDAVEIS,VEGANO,BISCOITO
Racao Champ,,7896029082348,19.9,Condor,CHAMP,,ANIMAIS,CAES-ALIMENTOS,CAO-AL.ATE 1KG AD.INTERM.
Limpador Veja,,7891035001437,11.99,Condor,VEJA,,LIMPEZA,BANHEIRO,LIMPADOR SANIT.SACHE
Minibatedor Bono,,4895231001157,7.69,Condor,BONO,,CASA & UTILIDADES,UTENSILIOS P/COZINHA,UTC-BATEDORES E SOCADORES
Mortadela Copacol,,7891527069020,6.29,Condor,COPACOL,,"FRIOS,MASSAS E GORDUROSOS",MORTADELA-PECA MINI,MORTADELA TUB.AVE
Humus AllGarden,,7890291100069,7.94,Condor,ALGARDEN,,JARDINS,TRATAMENTOS,HUMOS
Saco para Lixo DoBrasil,,7896749351205,45.9,Condor,DO BRASIL,,CASA & UTILIDADES,LAVANDERIA SACOS P/LIXO ROLO,LAV-SACO ESPECIAL
Saco para Lixo DoBrasil,,7896749351540,22.59,Condor,DO BRASIL,,CASA & UTILIDADES,LAVANDERIA SACOS P/LIXO ROLO,LAV-SACO ESPECIAL
Protetor para Alimento Yangzi,,7899655092835,27.59,Condor,YANGZI,,CASA & UTILIDADES,UTENSILIOS P/COZINHA,UTC-DIVERSOS DO GRUPO
Capsula Tres,,7896005805107,18.9,Condor,TRES,,SECA PESADA,CAFES,SISTEMAS
Desentupidor Condor,,7891055794005,29.9,Condor,CONDOR SA,,CASA & UTILIDADES,LAVANDERIA DESENTUPIDORES,LAV-DESENTUPIDOR P/PIA
Porta-ovos Sanremo,,7896359013470,13.9,Condor,SANREMO,,CASA & UTILIDADES,CONSERVACAO DE ALIMENTOS,CAL-DIVERSOS DO GRUPO
Mistura para Bolo Vitao,,7896063280335,12.99,Condor,VITAO,,SAUDAVEIS,SEM GLUTEN,MISTURA P/BOLO
Amaciante Girando Sol,,7896404605339,9.28,Condor,GIRANDO SOL,,LIMPEZA,LIMPEZA DE ROUPA,AMACIANTE ATE 2LT
Leite Condensado Moca,,7891000344835,12.79,Condor,MOCA,,SECA DOCE,LEITES CULINARIOS,DOCE PARA FESTA
Biscoito Amanteigado Marilan,,7896003738902,5.29,Condor,MARILAN,,SECA LEVE,BISCOITOS DOCES,BISCOITO AMANTEIGADO
Biscoito Tortinhas Marilan,,7896003738896,2.98,Condor,MARILAN,,SECA LEVE,BISCOITOS DOCES,BISCOITO TORTINHA
Borracha Bic,,70330436503,6.19,Condor,BIC,,PAPELARIA/VIAGEM/LIVROS,INSTRUMENTOS DE ESCRITA,BORRACHA
Acucareiro Lyor,,7899768013178,22.29,Condor,LYOR,,CASA & UTILIDADES,COMPLEMENTO P/MESA,CM-ACUCAREIROS
Tira-manchas Vanish,,7891035001468,12.49,Condor,VANISH,,LIMPEZA,LIMPEZA DE ROUPA,TIRA MANCHAS PO
Pulverizador Catuai,,7899701868179,16.99,Condor,CATUAI,,CASA & UTILIDADES,ORGANIZACAO DA CASA,ORC-DIVERSOS DO GRUPO
Limpa-vidros Sieger,,7897473172180,18.9,Condor,SIEGER,,FERRAGENS & FERRAMENTAS,LIMPEZA DE AUTO/LAVAR,LIMPA VIDROS
Massa de Semola com Ovos Joia,,7896232115673,2.49,Condor,JOIA,,SECA LEVE,MASSAS & CIA,MASSA C/O ESPAGUETE/FURADINHO
Racao Champ,,7896029082362,21.9,Condor,CHAMP,,ANIMAIS,CAES-ALIMENTOS,CAO-AL.ATE 1KG FILHOTE INTERM.
Chocolate Arcor,,7898142863293,5.59,Condor,ARCOR,,SECA LEVE,BOMBONIERE,CHOC.INFANTIL
Massa Renata,,7896022207571,6.49,Condor,RENATA,,SAUDAVEIS,SEM GLUTEN,MASSA
Aparelho de Barbear Prestobarba 3,,7500435160650,26.9,Condor,PRESTOBARBA,,PERFUMARIA/HIGIENE E BELEZA,BARBA E DEPILACAO,APARELHO DESCARTAVEL
Lixeira Basculante Plasvale,,7891115048772,13.9,Condor,PLASVALE,,CASA & UTILIDADES,LAVANDERIA LIXEIRAS,LAV-LIXEIRA BASCULANTE
Bebida Mista Mikes,,7898605254163,6.19,Condor,MIKES,,BEBIDAS QUENTES,DESTILADOS,DRINKS PRONTOS
Forma Catuai,,7898297171724,22.9,Condor,CATUAI,,CASA & UTILIDADES,COZINHAR E ASSAR,CAS-FORMAS/ASSADEIRAS A.ADEREN
Racao Pet Valle,,7898348030703,14.9,Condor,PET VALLE,,ANIMAIS,OUTROS ANIMAIS,CHINCHILA ATE 500G
Alho Sweet,,7898933907953,6.49,Condor,SWEET SABOR,,SECA SALGADA,TEMPEROS NATURAIS,ALHO FRITO
Coquetel Tonturinha,,7898080660732,5.49,Condor,TONTURINHA,,BEBIDAS QUENTES,DESTILADOS,AGUARDENTE/CACHACA
Farinha de Milho Sitio Cercado,,7897798800416,9.39,Condor,SITIO CERCADO,,SECA PESADA,FARINACEOS,FARINHA  MILHO BCA ACIMA 500G
Bowl Lyor,,7899768013673,3.95,Condor,LYOR,,CASA & UTILIDADES,DECORACAO,DEC-BOMBONIERE
Agua Micelar Nivea,,4005900662019,31.79,Condor,NIVEA,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE CORPORAL,FACIAL AGUA MICELAR
Papel Higienico Stylus,,7896026801225,14.9,Condor,STYLUS,,LIMPEZA,DERIVADOS DE PAPEL,PAPEL HIG.FD ATE 12 ROLOS
Queijo Parmesao Vigor,,7896625210664,34.49,Condor,VIGOR,,LATICINIOS,QUEIJO PARMESAO,QUEIJO PARMESAO FATIADO
Bebida Mista Schweppes,,7894900184037,6.99,Condor,SCHWEPPES,,BEBIDAS QUENTES,DESTILADOS,DRINKS PRONTOS
Cerveja Patagonia,,7891991300971,13.99,Condor,PATAGONIA,,BEBIDAS FRIAS,CERVEJAS,ESPECIAL GIRO
Agua Mineral Cristal Select,,7898944548053,7.61,Condor,CRISTAL SELECT,,BEBIDAS FRIAS,AGUA MINERAL,ATACAREJO-GALAO
Bomba para Filtro Bel Fix,,7896777917480,574.9,Condor,BEL,,BRINQUEDOS & LAZER,PRAIA & NAUTICA,FILTRO PARA PISCINA 127V
Creme de Ricota President,,7891097104367,13.39,Condor,PRESIDENT,,LATICINIOS,QUEIJO CREMOSO,CREME DE RICOTA
Whisky Buchanans,,5000196003774,175.9,Condor,BUCHANANS,,BEBIDAS QUENTES,DESTILADOS,WHISKY STANDARD
Iogurte Vigor Viv,,7896625210695,4.19,Condor,VIGOR,,LATICINIOS,FUNCIONAIS,FUNC.INDIVIDUAL
Iogurte Vigor Viv,,7896625210763,2.98,Condor,VIGOR,,LATICINIOS,IOGURTES,IOG.NATURAL INTEGRAL
Coalhada Viv Vigor,,7896625210718,2.98,Condor,VIGOR,,LATICINIOS,IOGURTES,IOG.NATURAL DESNATADO
Bebida Mista Skol Beats,,7891991301114,7.49,Condor,SKOL BEATS,,BEBIDAS QUENTES,DESTILADOS,DRINKS PRONTOS
Cerveja Michelob,,7891991302029,4.39,Condor,MICHELOB,,BEBIDAS FRIAS,CERVEJAS,PREMIUM IMPORTADA GF ATE 355ML
Sabao em Po Tixan Ype,,7896098909775,23.9,Condor,TIXAN YPE,,LIMPEZA,LIMPEZA DE ROUPA,SABAO PO 1.1KG A 2K MEDIA PERF
FILEZINHO SASSAMI CONG.KG,,51750,15.68,Condor,GENERICO,,ACOUGUE,FRANGO,FRANGO INATURA CONGELADO
Bebida Mista Dale,,618231119981,9.69,Condor,DALE,,BEBIDAS QUENTES,DESTILADOS,DRINKS PRONTOS
Massa Proteica Renata,,7896022207625,15.49,Condor,RENATA,,SAUDAVEIS,VEGANO,FARINHA E MISTURA
Bala Bubbaloo,,7622210561961,2.19,Condor,BUBBALOO,,SECA LEVE,BOMBONIERE,BALA DE GELATINA
Bala Bubbaloo,,7622210561909,8.69,Condor,BUBBALOO,,SECA LEVE,BOMBONIERE,BALA DE GELATINA
Shampoo Siage,,7891033534357,44.05,Condor,SIAGE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE PARA CABELOS,SHAMPOO PREMIUM
Shampoo Siage,,7891033925636,44.05,Condor,SIAGE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE PARA CABELOS,SHAMPOO PREMIUM
Condicionador Siage,,7891033925643,47.05,Condor,SIAGE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE PARA CABELOS,CONDICIONADOR PREMIUM
Sabao em Po Tixan Ype,,7896098909881,52.9,Condor,TIXAN YPE,,LIMPEZA,LIMPEZA DE ROUPA,SABAO PO ACIMA 2KG  A.PERFOR.
Chocolate Talento Garoto,,7891008121773,5.99,Condor,GAROTO,,SECA LEVE,BOMBONIERE,CHOC.TABLETE GOURMET
Sabao em Pedra Ype,,7896098905937,19.9,Condor,YPE,,LIMPEZA,LIMPEZA DE ROUPA,SABAO BARRA DIVERSOS
Shampoo Head&Shoulders,,7500435187886,28.29,Condor,HEAD&SHOULDERS,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE PARA CABELOS,SHAMPOO ANTI-CASPA
Escova Marco Boni,,7896025513624,25.18,Condor,MARCO BONI,,PERFUMARIA/HIGIENE E BELEZA,TOUCADOR,ESCOVA
Escova Marco Boni,,7896025533899,32.45,Condor,MARCO BONI,,PERFUMARIA/HIGIENE E BELEZA,TOUCADOR,ESCOVA
Serum Facial Dermachem,,7908346900141,20.69,Condor,DERMACHEM,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE CORPORAL,FACIAL TRATAMENTO
Arroz Butui,,7896079441553,21.49,Condor,BUTUI,,SECA PESADA,ARROZ,ARROZ PARBOLIZADO 5 KG
Vinho Cancao,,7896780902602,12.9,Condor,CANCAO,,BEBIDAS QUENTES,VINHOS,TINTO NACIONAL MESA
Vagem Aroma & Sabor,,7909817000124,10.89,Condor,AROMA E SABOR,,FRUTAS & HORTALICAS,LEGUMES E TUBERCULOS EMBALADO,VAGEM
Amaciante Concentrado Ype,,7896098902967,26.9,Condor,YPE,,LIMPEZA,LIMPEZA DE ROUPA,AMACIANTE CONC.ATE 1L
Cookie Nestle,,7891000361337,4.49,Condor,NESTLE,,SECA LEVE,BISCOITOS DOCES,BISCOITO COOKIES ATE 99G
Chocolate Talento Garoto,,7891008122213,5.99,Condor,GAROTO,,SECA LEVE,BOMBONIERE,CHOC.TABLETE GOURMET
Cereal Matinal Nestle,,7891000357897,12.45,Condor,CEREAL NESTLE,,SAUDAVEIS,MATINAIS,CEREAL MATINAL ADULTO CAIXA
Cereal Matinal Snow Flakes,,7891000357460,10.98,Condor,CEREAL NESTLE,,SAUDAVEIS,MATINAIS,CEREAL MATINAL ADULTO CAIXA
Biscoito Jasmine,,7896283006494,4.89,Condor,JASMINE,,SAUDAVEIS,ZERO ACUCAR,BISCOITO
Chocolate Lacta,,7622210570536,7.49,Condor,LACTA,,SECA LEVE,BOMBONIERE,CHOC.TABLETE DIVERSOS
Sabonete Liquido Palmolive,,7509546678481,27.2,Condor,PALMOLIVE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE CORPORAL,SABONETE LIQUIDO HIDRATANTE
Sabonete Liquido Palmolive,,7509546666808,20.59,Condor,PALMOLIVE,,PERFUMARIA/HIGIENE E BELEZA,HIGIENE CORPORAL,SABONETE LIQUIDO HIDRATANTE
Sobremesa Danette Danone,,7891025121619,15.49,Condor,DANETTE,,LATICINIOS,SOBREMESA,SOBREMESA ACHOCOLATADA PREMIUM
Disqueti de Chocolate Confeitado Dori,,7896058599411,8.59,Condor,DORI,,SECA LEVE,BOMBONIERE,CHOC.CONFEITOS
Amendoim Dori Pettiz,,7896058599794,5.65,Condor,DORI,,SECA LEVE,SALGADINHOS,AMENDOIM SALGADO
Sopa Vono,,7891132110285,4.59,Condor,VONO,,SECA LEVE,MASSAS & CIA,SOPA INSTANTANEA
Mini Roseira,,7896553664263,27.59,Condor,TIMLOG,,JARDINS,PLANTAS & FLORES,FLORES NATURAIS
Suculenta,,7896553686425,3.05,Condor,TIMLOG,,JARDINS,PLANTAS & FLORES,FLORES NATURAIS
Algodao Condor,,7898445430840,4.99,Condor,CONDOR,,PERFUMARIA/HIGIENE E BELEZA,PRIMEIROS SOCORROS,ALGODAO ROLO/BOLA
Cereal Visoy,,7898389840163,7.7,Condor,VISOY,,SAUDAVEIS,GONDOLA DO AGRICULTOR,PRODUTOS DA GONDOLA AGRICULTOR
